key1,key2,key3,value
LINE-315-333#0,LINE-107-108,LINE-107-108,0
LINE-315-316,LINE-108-110,LINE-108-110,0
LINE-215-221#0,LINE-213-223,LINE-213-223,0.007765240762269628
LINE-113-123,LINE-315-324,LINE-315-324,0
LINE-116-117,LINE-218-221#0,LINE-218-221#0,0.0005967133988707342
LINE-218-221,LINE-116-117,LINE-116-117,0.0012212278177165252
LINE-327-314,LINE-318-333,LINE-318-333,-0.005684179374659251
LINE-113-123,LINE-220-223,LINE-220-223,-0.0011853064155514556
LINE-115-124,LINE-320-323#0,LINE-320-323#0,0
LINE-119-120#0,LINE-216-217,LINE-216-217,0.028798583209179766
LINE-315-324,LINE-320-323#0,LINE-320-323#0,0.0338154802752139
LINE-120-126,LINE-315-324,LINE-315-324,0
LINE-219-220#0,LINE-103-109,LINE-103-109,0.005368814341450692
LINE-315-324,LINE-318-333,LINE-318-333,-0.01150921731197699
LINE-117-118,LINE-116-117,LINE-116-117,-0.8649995690594285
LINE-225-213,LINE-120-126#0,LINE-120-126#0,0.0003010369995315623
LINE-329-325,LINE-216-217,LINE-216-217,0
LINE-112-123,LINE-311-331,LINE-311-331,0
LINE-329-325,LINE-327-314,LINE-327-314,0
LINE-220-223#0,LINE-108-109,LINE-108-109,-0.0404736437467031
LINE-316-330,LINE-227-216,LINE-227-216,0
LINE-319-320,LINE-315-316,LINE-315-316,-0.0502815097698106
LINE-215-221#0,LINE-319-320,LINE-319-320,0
LINE-128-203,LINE-216-217,LINE-216-217,-0.05437633577076431
LINE-120-126,LINE-227-216,LINE-227-216,0.010967866508608804
LINE-218-221#0,LINE-319-320#0,LINE-319-320#0,0
LINE-115-116,LINE-225-213,LINE-225-213,0.0008075498039828785
LINE-314-316,LINE-320-323#0,LINE-320-323#0,-0.07314741976447223
LINE-120-126,LINE-108-110,LINE-108-110,-0.02280357148836169
LINE-219-220#0,LINE-127-121,LINE-127-121,0.00010792883457355424
LINE-115-116,LINE-225-214,LINE-225-214,0.009168672754345433
LINE-218-221,LINE-216-219,LINE-216-219,0.01737227931774074
LINE-218-221,LINE-115-121#0,LINE-115-121#0,-0.0005229679935198869
LINE-113-123,LINE-127-121,LINE-127-121,-0.0020373378214955315
LINE-227-216,LINE-316-330,LINE-316-330,0
LINE-319-320,LINE-215-224,LINE-215-224,0
LINE-116-117,LINE-228-203,LINE-228-203,0.002655702757236458
LINE-127-121#0,LINE-220-223,LINE-220-223,0.00010128827792624434
LINE-103-109,LINE-312-329,LINE-312-329,0
LINE-319-320,LINE-225-213,LINE-225-213,0
LINE-126-217,LINE-327-314,LINE-327-314,0
LINE-108-109,LINE-215-221,LINE-215-221,0.005359006757330538
LINE-327-314,LINE-115-124,LINE-115-124,0
LINE-315-333#0,LINE-112-113,LINE-112-113,0
LINE-220-223#0,LINE-315-333,LINE-315-333,0
LINE-320-323,LINE-213-223,LINE-213-223,0
LINE-226-209,LINE-315-333,LINE-315-333,0
LINE-315-333,LINE-112-123,LINE-112-123,0
LINE-316-319,LINE-311-331,LINE-311-331,0.3652244733617604
LINE-115-124,LINE-314-316,LINE-314-316,0
LINE-108-109,LINE-126-217,LINE-126-217,-0.0972389909750568
LINE-320-323#0,LINE-115-124,LINE-115-124,0
LINE-115-116,LINE-312-329,LINE-312-329,0
LINE-318-333,LINE-215-221,LINE-215-221,0
LINE-115-124,LINE-219-220#0,LINE-219-220#0,0.0021783520918725345
LINE-216-217,LINE-112-123,LINE-112-123,0.13648714540497772
LINE-218-221#0,LINE-117-118,LINE-117-118,0.0008818852015932687
LINE-315-316,LINE-319-320,LINE-319-320,-0.04788332778005786
LINE-315-333#0,LINE-319-320,LINE-319-320,-0.005510910275907396
LINE-215-216,LINE-215-221#0,LINE-215-221#0,0.3565858553000241
LINE-125-113,LINE-119-120#0,LINE-119-120#0,0.10296855875187251
LINE-113-123,LINE-216-219,LINE-216-219,-0.010852968954792546
LINE-115-121#0,LINE-216-217,LINE-216-217,0.001726958125928761
LINE-126-217,LINE-227-216,LINE-227-216,0.05355151308140699
LINE-320-323#0,LINE-313-329,LINE-313-329,0.22609590204325195
LINE-316-330,LINE-311-327,LINE-311-327,0.005015321791874128
LINE-318-223,LINE-312-329,LINE-312-329,0
LINE-212-223,LINE-113-215,LINE-113-215,0.022002287345188002
LINE-127-121#0,LINE-108-109,LINE-108-109,0.0071151770007238475
LINE-330-318,LINE-316-330,LINE-316-330,-0.8650001330121674
LINE-315-316,LINE-219-220#0,LINE-219-220#0,0
LINE-314-316,LINE-312-329,LINE-312-329,0.26587725518008115
LINE-119-120#0,LINE-312-329,LINE-312-329,0
LINE-225-213,LINE-219-220,LINE-219-220,0.09977667512736678
LINE-218-221#0,LINE-220-223,LINE-220-223,0.0018973125431259578
LINE-116-119,LINE-119-120#0,LINE-119-120#0,-0.19782357495420036
LINE-115-116,LINE-320-323#0,LINE-320-323#0,0
LINE-313-329,LINE-113-215,LINE-113-215,0
LINE-115-121#0,LINE-116-119,LINE-116-119,-0.029714314133571323
LINE-219-220,LINE-318-333#0,LINE-318-333#0,0
LINE-216-217,LINE-216-219,LINE-216-219,0.09457826978046491
LINE-215-221#0,LINE-128-203,LINE-128-203,-0.061086453081840124
LINE-315-324,LINE-319-320#0,LINE-319-320#0,0.05890514833192904
LINE-125-114,LINE-115-116,LINE-115-116,0.09337769259945015
LINE-229-218,LINE-115-116,LINE-115-116,-0.008968520373213218
LINE-126-217,LINE-313-329,LINE-313-329,0
LINE-220-223,LINE-215-221,LINE-215-221,-0.003979915841279264
LINE-115-116,LINE-318-333,LINE-318-333,0
LINE-319-320,LINE-330-318,LINE-330-318,0.009866531649040979
LINE-112-123,LINE-227-216,LINE-227-216,0.020934276215437985
LINE-116-117,LINE-311-327,LINE-311-327,0
LINE-319-320#0,LINE-318-333#0,LINE-318-333#0,0.002912520315095568
LINE-225-214,LINE-315-316,LINE-315-316,0
LINE-213-223,LINE-330-318,LINE-330-318,0
LINE-119-120,LINE-112-123,LINE-112-123,0.1638733487040426
LINE-112-123,LINE-215-216,LINE-215-216,0.04328696858399477
LINE-226-209,LINE-220-223,LINE-220-223,0.026165829297462237
LINE-113-123,LINE-115-124,LINE-115-124,-0.17451787422140505
LINE-327-314,LINE-311-331,LINE-311-331,0.3384102322967261
LINE-115-121,LINE-116-119,LINE-116-119,-0.029714314133571323
LINE-112-113,LINE-316-319,LINE-316-319,0
LINE-218-221#0,LINE-228-203,LINE-228-203,0.021515140910878534
LINE-318-223,LINE-314-316,LINE-314-316,0
LINE-312-329,LINE-327-314,LINE-327-314,0.2978697904530826
LINE-218-221,LINE-215-224,LINE-215-224,-0.07637910326058717
LINE-319-320,LINE-320-323#0,LINE-320-323#0,-0.05348144999532892
LINE-120-126#0,LINE-115-121,LINE-115-121,-0.00628016649028211
LINE-225-213,LINE-319-320,LINE-319-320,0
LINE-318-333,LINE-319-320#0,LINE-319-320#0,0.004766938124857372
LINE-228-203,LINE-225-214,LINE-225-214,0.11093622324036968
LINE-113-215,LINE-313-329,LINE-313-329,0
LINE-215-216,LINE-113-123,LINE-113-123,0.1574025233769011
LINE-220-223,LINE-320-323,LINE-320-323,0
LINE-112-113,LINE-314-316,LINE-314-316,0
LINE-125-114,LINE-225-213,LINE-225-213,0.0009386029586302747
LINE-219-220#0,LINE-115-121,LINE-115-121,-0.00021680194100179921
LINE-212-223,LINE-220-223#0,LINE-220-223#0,0.05169062328243931
LINE-312-329,LINE-225-213,LINE-225-213,0
LINE-216-219,LINE-116-119,LINE-116-119,-0.02132381007593568
LINE-112-123,LINE-216-217,LINE-216-217,0.06649798872075295
LINE-115-116,LINE-114-116,LINE-114-116,0.23371989870308738
LINE-119-120,LINE-315-333,LINE-315-333,0
LINE-116-117,LINE-112-123,LINE-112-123,-0.023460381816221693
LINE-314-316,LINE-228-203,LINE-228-203,0
LINE-218-221#0,LINE-320-323#0,LINE-320-323#0,0
LINE-319-320,LINE-315-324,LINE-315-324,0.2530597471106259
LINE-114-116,LINE-125-114,LINE-125-114,-1.000000000000007
LINE-127-121#0,LINE-116-119,LINE-116-119,0.025702868922244913
LINE-315-333,LINE-228-203,LINE-228-203,0
LINE-117-118,LINE-125-114,LINE-125-114,-0.04653504842152779
LINE-117-118,LINE-312-329,LINE-312-329,0
LINE-212-223,LINE-315-316,LINE-315-316,0
LINE-218-221#0,LINE-127-121#0,LINE-127-121#0,0.0002603451140676928
LINE-225-214,LINE-125-114,LINE-125-114,0.010554599644359144
LINE-115-121#0,LINE-107-108,LINE-107-108,-0.010476782603547053
LINE-116-119,LINE-327-314,LINE-327-314,0
LINE-316-319,LINE-212-223,LINE-212-223,0
LINE-318-333,LINE-330-318,LINE-330-318,-0.5000000059012599
LINE-227-216,LINE-311-327,LINE-311-327,0
LINE-315-333#0,LINE-126-217,LINE-126-217,0
LINE-216-217,LINE-225-213,LINE-225-213,-0.008198568704656186
LINE-120-126#0,LINE-311-327,LINE-311-327,0
LINE-319-320,LINE-314-316,LINE-314-316,-0.34456309820315856
LINE-311-331,LINE-315-316,LINE-315-316,0.012467489596262066
LINE-319-320#0,LINE-316-330,LINE-316-330,0.013663837810820475
LINE-320-323,LINE-108-109,LINE-108-109,0
LINE-220-223,LINE-212-223,LINE-212-223,0.21625677227502738
LINE-107-108,LINE-116-117,LINE-116-117,0.004139821429195756
LINE-315-333,LINE-312-329,LINE-312-329,0.01479814543460121
LINE-315-333,LINE-116-119,LINE-116-119,0
LINE-330-318,LINE-316-319,LINE-316-319,0.05116802374137586
LINE-218-221,LINE-313-329,LINE-313-329,0
LINE-115-124,LINE-126-217,LINE-126-217,0.07854392662571152
LINE-116-117,LINE-107-108,LINE-107-108,0.020953565189499177
LINE-218-221#0,LINE-320-323,LINE-320-323,0
LINE-107-108,LINE-313-329,LINE-313-329,0
LINE-318-333#0,LINE-215-224,LINE-215-224,0
LINE-108-110,LINE-108-109,LINE-108-109,0.6439783593889882
LINE-215-221,LINE-228-203,LINE-228-203,-0.024872995329693608
LINE-112-113,LINE-127-121#0,LINE-127-121#0,-0.0019151118963693025
LINE-319-320#0,LINE-120-126#0,LINE-120-126#0,0
LINE-318-223,LINE-229-218,LINE-229-218,0
LINE-216-219,LINE-315-333,LINE-315-333,0
LINE-215-221,LINE-312-329,LINE-312-329,0
LINE-128-203,LINE-215-221#0,LINE-215-221#0,-0.010129972218671991
LINE-117-118,LINE-113-215,LINE-113-215,-0.004665722375151491
LINE-115-121#0,LINE-311-331,LINE-311-331,0
LINE-319-320,LINE-115-121,LINE-115-121,0
LINE-114-116,LINE-320-323#0,LINE-320-323#0,0
LINE-127-121#0,LINE-128-203,LINE-128-203,-0.009062412445423275
LINE-215-216,LINE-311-327,LINE-311-327,0
LINE-103-109,LINE-319-320,LINE-319-320,0
LINE-329-325,LINE-315-333#0,LINE-315-333#0,0
LINE-319-320#0,LINE-218-221#0,LINE-218-221#0,0
LINE-116-117,LINE-219-220,LINE-219-220,0.0004075940322948965
LINE-218-221#0,LINE-216-217,LINE-216-217,-0.3369211422535948
LINE-115-121#0,LINE-320-323#0,LINE-320-323#0,0
LINE-119-120#0,LINE-315-316,LINE-315-316,0
LINE-116-117,LINE-128-203,LINE-128-203,-0.02095356520707462
LINE-315-324,LINE-330-318,LINE-330-318,-0.03898895007780076
LINE-313-329,LINE-115-121#0,LINE-115-121#0,0
LINE-315-333#0,LINE-115-121#0,LINE-115-121#0,0
LINE-311-327,LINE-128-203,LINE-128-203,0
LINE-315-316,LINE-125-114,LINE-125-114,0
LINE-127-121,LINE-116-117,LINE-116-117,-0.4324997845472178
LINE-125-114,LINE-119-120#0,LINE-119-120#0,-0.1349925691787314
LINE-225-214,LINE-315-333,LINE-315-333,0
LINE-219-220,LINE-229-218,LINE-229-218,0.006463650376856002
LINE-218-221,LINE-225-213,LINE-225-213,-0.0015059254528692902
LINE-218-221,LINE-218-221#0,LINE-218-221#0,0.689942975610069
LINE-116-119,LINE-311-331,LINE-311-331,0
LINE-125-114,LINE-218-221#0,LINE-218-221#0,-0.007705139432190515
LINE-125-113,LINE-315-324,LINE-315-324,0
LINE-107-108,LINE-226-209,LINE-226-209,0.16781664555946194
LINE-319-320#0,LINE-216-219,LINE-216-219,0
LINE-319-320,LINE-327-314,LINE-327-314,-0.3445630982030599
LINE-112-123,LINE-107-108,LINE-107-108,-0.18461807394300725
LINE-125-114,LINE-327-314,LINE-327-314,0
LINE-215-224,LINE-212-223,LINE-212-223,-0.13076075544901605
LINE-320-323,LINE-212-223,LINE-212-223,0
LINE-315-324,LINE-116-117,LINE-116-117,0
LINE-219-220#0,LINE-117-118,LINE-117-118,0.0003655948849937884
LINE-315-333#0,LINE-330-318,LINE-330-318,0.36104546561489737
LINE-319-320,LINE-112-123,LINE-112-123,0
LINE-115-124,LINE-119-120#0,LINE-119-120#0,0.06283100578531979
LINE-215-224,LINE-216-217,LINE-216-217,-0.023106391111359217
LINE-226-209,LINE-315-333#0,LINE-315-333#0,0
LINE-215-221,LINE-327-314,LINE-327-314,0
LINE-315-316,LINE-120-126,LINE-120-126,0
LINE-116-117,LINE-116-117,LINE-116-117,2.458620798658038
LINE-215-221,LINE-115-116,LINE-115-116,0.0051841158345495774
LINE-119-120,LINE-315-333#0,LINE-315-333#0,0
LINE-218-221,LINE-219-220,LINE-219-220,0.003302124192262386
LINE-316-330,LINE-320-323,LINE-320-323,0.006327259384619128
LINE-220-223#0,LINE-220-223,LINE-220-223,0.8907850542564149
LINE-115-116,LINE-120-126,LINE-120-126,-0.029399627620668445
LINE-320-323,LINE-311-327,LINE-311-327,-0.18254265072769948
LINE-120-126#0,LINE-314-316,LINE-314-316,0
LINE-119-120,LINE-215-224,LINE-215-224,-0.027438870015610507
LINE-108-109,LINE-107-108,LINE-107-108,-0.5051989689421426
LINE-112-123,LINE-119-120#0,LINE-119-120#0,0.07288908510201775
LINE-120-126#0,LINE-226-209,LINE-226-209,0.019673856275155634
LINE-218-221#0,LINE-218-221#0,LINE-218-221#0,0.689942975610069
LINE-119-120#0,LINE-219-220,LINE-219-220,-0.00211823876881221
LINE-318-223,LINE-212-223,LINE-212-223,0
LINE-216-217,LINE-219-220,LINE-219-220,0.01797744481265848
LINE-115-124,LINE-215-224,LINE-215-224,0.032769735966726506
LINE-329-325,LINE-220-223,LINE-220-223,0
LINE-219-220,LINE-218-221#0,LINE-218-221#0,0.002004100202548069
LINE-316-330,LINE-219-220#0,LINE-219-220#0,0
LINE-112-113,LINE-116-117,LINE-116-117,-0.008983413920659343
LINE-225-214,LINE-113-215,LINE-113-215,0.038598331608111526
LINE-318-223,LINE-116-117,LINE-116-117,0
LINE-319-320#0,LINE-319-320#0,LINE-319-320#0,0.813675114512867
LINE-315-333,LINE-316-319,LINE-316-319,-0.02957688803410284
LINE-120-126#0,LINE-113-123,LINE-113-123,0.15277483484282545
LINE-107-108,LINE-119-120#0,LINE-119-120#0,-0.01600882192022327
LINE-228-203,LINE-107-108,LINE-107-108,-0.14361838731358323
LINE-312-329,LINE-318-333#0,LINE-318-333#0,-0.0032401573939151943
LINE-112-113,LINE-117-118,LINE-117-118,-0.006487192382523847
LINE-318-333#0,LINE-319-320,LINE-319-320,0.004766938124857372
LINE-215-221#0,LINE-112-113,LINE-112-113,-0.03199015222649821
LINE-320-323#0,LINE-216-217,LINE-216-217,0
LINE-127-121#0,LINE-219-220,LINE-219-220,0.000176284331299919
LINE-119-120#0,LINE-127-121#0,LINE-127-121#0,0.0031264067429164428
LINE-316-319,LINE-215-221,LINE-215-221,0
LINE-128-203,LINE-120-126,LINE-120-126,0.00921501489431971
LINE-219-220#0,LINE-125-114,LINE-125-114,-0.00540809143522139
LINE-215-221#0,LINE-107-108,LINE-107-108,0.06108645305384023
LINE-128-203,LINE-227-216,LINE-227-216,-0.0935551596606016
LINE-120-126#0,LINE-113-215,LINE-113-215,0.07955617057622784
LINE-107-108,LINE-212-223,LINE-212-223,0.048319336183828644
LINE-320-323,LINE-216-219,LINE-216-219,0
LINE-330-318,LINE-319-320,LINE-319-320,0.009533876164403222
LINE-227-216,LINE-114-116,LINE-114-116,0.010554599644628463
LINE-318-333#0,LINE-108-110,LINE-108-110,0
LINE-107-108,LINE-116-119,LINE-116-119,-0.08092474278622493
LINE-112-113,LINE-315-324,LINE-315-324,0
LINE-327-314,LINE-215-221#0,LINE-215-221#0,0
LINE-112-113,LINE-320-323#0,LINE-320-323#0,0
LINE-320-323,LINE-116-117,LINE-116-117,0
LINE-108-110,LINE-116-119,LINE-116-119,-0.025717072672855622
LINE-115-116,LINE-112-113,LINE-112-113,0.05000978923453459
LINE-312-329,LINE-315-333#0,LINE-315-333#0,0.006508772827145926
LINE-219-220,LINE-316-330,LINE-316-330,0
LINE-103-109,LINE-311-331,LINE-311-331,0
LINE-107-108,LINE-316-319,LINE-316-319,0
LINE-318-223,LINE-218-221#0,LINE-218-221#0,0
LINE-316-319,LINE-127-121#0,LINE-127-121#0,0
LINE-125-114,LINE-125-113,LINE-125-113,0.3332000981816448
LINE-330-318,LINE-115-124,LINE-115-124,0
LINE-116-117,LINE-229-218,LINE-229-218,0.0019245279156012171
LINE-116-119,LINE-315-316,LINE-315-316,0
LINE-319-320,LINE-107-108,LINE-107-108,0
LINE-108-110,LINE-220-223,LINE-220-223,-0.005132712641205728
LINE-218-221#0,LINE-216-219,LINE-216-219,0.01737227931774074
LINE-330-318,LINE-128-203,LINE-128-203,0
LINE-115-121,LINE-225-213,LINE-225-213,9.294112185853919e-5
LINE-127-121,LINE-127-121,LINE-127-121,0.7047857098123582
LINE-320-323,LINE-220-223,LINE-220-223,0
LINE-316-319,LINE-218-221,LINE-218-221,0
LINE-128-203,LINE-219-220#0,LINE-219-220#0,0.018068433624190323
LINE-115-116,LINE-226-209,LINE-226-209,0.016446511367458668
LINE-313-329,LINE-126-217,LINE-126-217,0
LINE-116-119,LINE-215-221#0,LINE-215-221#0,0.021634694229706708
LINE-120-126#0,LINE-215-224,LINE-215-224,-0.02743887001561601
LINE-312-329,LINE-119-120#0,LINE-119-120#0,0
LINE-212-223,LINE-228-203,LINE-228-203,0.12283399168334468
LINE-215-221#0,LINE-218-221#0,LINE-218-221#0,0.11572874615398786
LINE-126-217,LINE-117-118,LINE-117-118,0.00487946749202234
LINE-113-123,LINE-330-318,LINE-330-318,0
LINE-316-330,LINE-113-215,LINE-113-215,0
LINE-218-221#0,LINE-128-203,LINE-128-203,0.05283978179469832
LINE-108-110,LINE-315-324,LINE-315-324,0
LINE-112-113,LINE-225-214,LINE-225-214,0.022944458725383997
LINE-218-221,LINE-117-118,LINE-117-118,0.0008818852015932687
LINE-315-324,LINE-113-215,LINE-113-215,0
LINE-216-217,LINE-218-221#0,LINE-218-221#0,-0.18747948896423347
LINE-113-123,LINE-119-120,LINE-119-120,0.07798046346335351
LINE-120-126,LINE-119-120#0,LINE-119-120#0,-0.09891178747710098
LINE-319-320,LINE-126-217,LINE-126-217,0
LINE-215-224,LINE-108-109,LINE-108-109,-0.19608473009078747
LINE-315-316,LINE-103-109,LINE-103-109,0
LINE-311-327,LINE-319-320#0,LINE-319-320#0,-0.09946913194356086
LINE-212-223,LINE-319-320#0,LINE-319-320#0,0
LINE-228-203,LINE-228-203,LINE-228-203,0.7682037668556447
LINE-219-220#0,LINE-228-203,LINE-228-203,-0.11041333610631954
LINE-115-121,LINE-125-113,LINE-125-113,0.0022162429735378287
LINE-313-329,LINE-313-329,LINE-313-329,0.9143982610639492
LINE-115-116,LINE-215-221,LINE-215-221,0.00514815550656953
LINE-318-333,LINE-115-124,LINE-115-124,0
LINE-115-116,LINE-116-119,LINE-116-119,-0.2581826867636598
LINE-115-121,LINE-107-108,LINE-107-108,-0.010476782603547053
LINE-320-323,LINE-127-121,LINE-127-121,0
LINE-215-221#0,LINE-120-126#0,LINE-120-126#0,0.0059470115929653785
LINE-315-333,LINE-220-223,LINE-220-223,0
LINE-125-113,LINE-213-223,LINE-213-223,0.010898021881503807
LINE-125-113,LINE-220-223,LINE-220-223,-0.0030783324072549577
LINE-127-121,LINE-212-223,LINE-212-223,-0.00047142670191987194
LINE-125-113,LINE-125-113,LINE-125-113,1.602643972950709
LINE-320-323,LINE-215-221#0,LINE-215-221#0,0
LINE-316-319,LINE-115-121#0,LINE-115-121#0,0
LINE-112-113,LINE-125-113,LINE-125-113,0.5354025569928655
LINE-128-203,LINE-112-113,LINE-112-113,0.07204497980081077
LINE-212-223,LINE-320-323#0,LINE-320-323#0,0
LINE-117-118,LINE-229-218,LINE-229-218,0.0016647158175389835
LINE-115-121,LINE-315-324,LINE-315-324,0
LINE-117-118,LINE-116-119,LINE-116-119,0.051405737794795035
LINE-318-333#0,LINE-316-319,LINE-316-319,0.025584012099319386
LINE-117-118,LINE-117-118,LINE-117-118,4.362258285230826
LINE-216-219,LINE-218-221#0,LINE-218-221#0,0.004008200405088634
LINE-313-329,LINE-112-113,LINE-112-113,0
LINE-215-221#0,LINE-227-216,LINE-227-216,0.019766261498596224
LINE-114-116,LINE-113-215,LINE-113-215,0.13028508796092736
LINE-311-331,LINE-112-113,LINE-112-113,0
LINE-320-323,LINE-218-221#0,LINE-218-221#0,0
LINE-116-119,LINE-312-329,LINE-312-329,0
LINE-219-220#0,LINE-315-324,LINE-315-324,0
LINE-218-221,LINE-315-324,LINE-315-324,0
LINE-315-333#0,LINE-125-114,LINE-125-114,0
LINE-127-121#0,LINE-119-120,LINE-119-120,0.005084633416783684
LINE-220-223,LINE-215-216,LINE-215-216,-0.047130802971355204
LINE-312-329,LINE-315-316,LINE-315-316,0.05593781206857377
LINE-127-121#0,LINE-215-224,LINE-215-224,0.0026519087586228105
LINE-226-209,LINE-126-217,LINE-126-217,0.07508532858666649
LINE-125-113,LINE-319-320,LINE-319-320,0
LINE-330-318,LINE-116-117,LINE-116-117,0
LINE-228-203,LINE-315-333,LINE-315-333,0
LINE-316-330,LINE-219-220,LINE-219-220,0
LINE-227-216,LINE-115-116,LINE-115-116,0.003628077883851401
LINE-219-220,LINE-220-223#0,LINE-220-223#0,-0.05460747287179174
LINE-127-121#0,LINE-312-329,LINE-312-329,0
LINE-215-216,LINE-125-113,LINE-125-113,-0.08158399242086654
LINE-314-316,LINE-108-110,LINE-108-110,0
LINE-329-325,LINE-220-223#0,LINE-220-223#0,0
LINE-108-109,LINE-112-123,LINE-112-123,-0.027048679546836558
LINE-216-217,LINE-120-126#0,LINE-120-126#0,0.015133702821789325
LINE-215-221,LINE-127-121,LINE-127-121,-0.0003009770111724235
LINE-228-203,LINE-112-113,LINE-112-113,-0.008917150882251004
LINE-114-116,LINE-112-113,LINE-112-113,-0.04247669311831478
LINE-128-203,LINE-313-329,LINE-313-329,0
LINE-212-223,LINE-215-221,LINE-215-221,0.004427625923488322
LINE-128-203,LINE-114-116,LINE-114-116,0.03768803467792668
LINE-218-221#0,LINE-229-218,LINE-229-218,-0.499999999999991
LINE-315-333,LINE-120-126#0,LINE-120-126#0,0
LINE-330-318,LINE-218-221,LINE-218-221,0
LINE-219-220,LINE-120-126,LINE-120-126,-0.0012140862029648518
LINE-215-221#0,LINE-315-316,LINE-315-316,0
LINE-312-329,LINE-311-327,LINE-311-327,0.005624302854023582
LINE-215-221#0,LINE-314-316,LINE-314-316,0
LINE-330-318,LINE-225-213,LINE-225-213,0
LINE-318-333#0,LINE-228-203,LINE-228-203,0
LINE-320-323#0,LINE-103-109,LINE-103-109,0
LINE-227-216,LINE-315-333#0,LINE-315-333#0,0
LINE-119-120,LINE-108-110,LINE-108-110,-0.022803571488356905
LINE-125-114,LINE-215-221,LINE-215-221,0.015301533549325105
LINE-311-327,LINE-216-217,LINE-216-217,0
LINE-115-124,LINE-216-219,LINE-216-219,0.011460181019583524
LINE-216-219,LINE-316-330,LINE-316-330,0
LINE-116-119,LINE-215-224,LINE-215-224,-0.05487774003121221
LINE-327-314,LINE-315-324,LINE-315-324,-0.49388050619266105
LINE-316-330,LINE-319-320,LINE-319-320,0.0110218204665967
LINE-225-213,LINE-315-333,LINE-315-333,0
LINE-319-320#0,LINE-311-331,LINE-311-331,0.1826122366809024
LINE-108-110,LINE-315-333,LINE-315-333,0
LINE-318-333#0,LINE-116-119,LINE-116-119,0
LINE-227-216,LINE-315-316,LINE-315-316,0
LINE-327-314,LINE-113-123,LINE-113-123,0
LINE-215-221#0,LINE-219-220#0,LINE-219-220#0,-0.00381748462407749
LINE-215-216,LINE-115-124,LINE-115-124,-0.03529521136720208
LINE-112-113,LINE-113-215,LINE-113-215,-0.31557499095272457
LINE-316-330,LINE-313-329,LINE-313-329,-0.02245728881840865
LINE-216-217,LINE-330-318,LINE-330-318,0
LINE-311-327,LINE-218-221#0,LINE-218-221#0,0
LINE-113-215,LINE-218-221#0,LINE-218-221#0,0.0388770212704833
LINE-112-123,LINE-215-224,LINE-215-224,-0.04766769417475292
LINE-229-218,LINE-116-117,LINE-116-117,0.002442455635420763
LINE-318-223,LINE-316-330,LINE-316-330,0
LINE-228-203,LINE-116-119,LINE-116-119,-0.01348003479997633
LINE-115-121#0,LINE-319-320,LINE-319-320,0
LINE-125-114,LINE-103-109,LINE-103-109,-0.2696762763304081
LINE-218-221,LINE-228-203,LINE-228-203,0.021515140910878534
LINE-319-320,LINE-116-119,LINE-116-119,0
LINE-103-109,LINE-219-220,LINE-219-220,0.0014813926323996207
LINE-212-223,LINE-216-219,LINE-216-219,0.47329257850662787
